
[]
[{'score': 0.866607, 'label': '/society/work/contracts'}, {'score': 0.124847, 'label': '/shopping/resources/warranties and service contracts'}, {'score': 0.0664495, 'label': '/law, govt and politics'}]
[{'score': 0.556373, 'label': '/news'}, {'score': 0.335152, 'label': '/business and industrial/energy/natural gas'}, {'score': 0.222028, 'label': '/society/welfare/healthcare/hospital'}]
[{'score': 0.560674, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.325792, 'label': '/society/crime/personal offense/homicide'}, {'score': 0.225025, 'label': '/technology and computing/enterprise technology/enterprise resource planning'}]
[{'score': 0.966261, 'label': '/pets/birds'}, {'score': 0.171995, 'label': '/travel/tourist facilities/hotel'}, {'score': 0.124026, 'label': '/sports/golf'}]
[{'score': 0.622895, 'label': '/travel/tourist destinations/africa'}, {'score': 0.313362, 'label': '/health and fitness/disorders'}, {'score': 0.219415, 'label': '/health and fitness/disease'}]
[{'score': 0.632799, 'label': '/law, govt and politics/armed forces/army'}, {'score': 0.557117, 'label': '/shopping/toys/dolls'}, {'score': 0.439784, 'label': '/style and fashion/jewelry/bracelets'}]
[{'score': 0.499596, 'label': '/health and fitness'}, {'score': 0.167488, 'label': '/health and fitness/disease'}, {'score': 0.13448, 'label': '/health and fitness/disease/aids and hiv'}]
[{'score': 0.773366, 'label': '/pets/dogs'}, {'score': 0.171043, 'label': '/sports/walking'}, {'score': 0.166535, 'label': '/travel/tourist destinations/mexico and central america'}]
[{'score': 0.362363, 'label': '/finance/investing/stocks'}, {'score': 0.223059, 'label': '/health and fitness/disease/thyroid disease'}, {'score': 0.210325, 'label': '/health and fitness/disease/gerd and acid reflux'}]
[{'score': 0.608341, 'label': '/travel/tourist destinations/ski resorts'}, {'score': 0.233762, 'label': '/style and fashion/jewelry/bracelets'}, {'score': 0.160446, 'label': '/health and fitness/disease/cold and flu'}]
[{'score': 0.364033, 'label': '/family and parenting/children'}, {'score': 0.211708, 'label': '/style and fashion'}, {'score': 0.1821, 'label': '/travel'}]
[{'score': 0.132032, 'label': '/automotive and vehicles/certified pre-owned'}, {'score': 0.107044, 'label': '/style and fashion/beauty/cosmetics'}, {'score': 0.102839, 'label': '/hobbies and interests/collecting/stamps and coins'}]
[{'score': 0.423522, 'label': '/society/unrest and war'}, {'score': 0.237735, 'label': '/law, govt and politics/politics'}, {'score': 0.218035, 'label': '/society/social institution/marriage'}]
[{'score': 0.847755, 'label': '/shopping/toys/dolls'}, {'score': 0.185457, 'label': '/style and fashion/clothing'}, {'score': 0.108332, 'label': '/shopping/gifts'}]
[{'score': 0.79617, 'label': '/law, govt and politics/law enforcement/police'}, {'score': 0.495262, 'label': '/science/ecology/waste management/waste disposal'}, {'score': 0.111878, 'label': '/education/graduate school/college'}]
[{'score': 0.210026, 'label': '/religion and spirituality/hinduism'}, {'score': 0.178736, 'label': '/society/sex'}, {'score': 0.149748, 'label': '/law, govt and politics/government/parliament'}]
[{'score': 0.4486, 'label': '/travel/tourist destinations/mexico and central america'}, {'score': 0.133365, 'label': '/news'}, {'score': 0.113913, 'label': '/pets/zoo'}]
[{'score': 0.684397, 'label': '/sports/golf'}, {'score': 0.199975, 'label': '/travel/tourist destinations/seaside resort'}, {'score': 0.162409, 'label': '/sports/volleyball/beach volleyball'}]
[{'score': 0.135259, 'label': '/education/school'}, {'score': 0.132907, 'label': '/art and entertainment/music'}, {'score': 0.128124, 'label': '/travel/tourist destinations/australia and new zealand'}]
[{'score': 0.146294, 'label': '/science/weather'}, {'score': 0.135865, 'label': '/health and fitness/disease'}, {'score': 0.134383, 'label': '/health and fitness/addiction'}]
[{'score': 0.657608, 'label': '/health and fitness/disease/cold and flu'}, {'score': 0.483665, 'label': '/art and entertainment/dance'}, {'score': 0.25178, 'label': '/art and entertainment/music'}]
[{'score': 0.497603, 'label': '/health and fitness/disease/aids and hiv'}, {'score': 0.272584, 'label': '/health and fitness/disease'}, {'score': 0.183199, 'label': '/science/biology'}]
[{'score': 0.178667, 'label': '/technology and computing/consumer electronics/game systems and consoles/nintendo'}, {'score': 0.133722, 'label': '/education/school'}, {'score': 0.122737, 'label': '/business and industrial'}]
[{'score': 0.91559, 'label': '/health and fitness/disorders/mental disorder'}, {'score': 0.351523, 'label': '/health and fitness/disorders/mental disorder/bipolar disorder'}, {'score': 0.170544, 'label': '/health and fitness/addiction/substance abuse'}]
[{'score': 0.254588, 'label': '/hobbies and interests/collecting/stamps and coins'}, {'score': 0.215695, 'label': '/art and entertainment/visual art and design/design'}, {'score': 0.138622, 'label': '/business and industrial/iron and steel industry'}]
[{'score': 0.174921, 'label': '/health and fitness/disorders'}, {'score': 0.170756, 'label': '/health and fitness/disease'}, {'score': 0.155285, 'label': '/science/medicine/surgery'}]
[{'score': 0.17292, 'label': '/health and fitness/disease/cancer'}, {'score': 0.170869, 'label': '/law, govt and politics/government'}, {'score': 0.167264, 'label': '/health and fitness'}]
[{'score': 0.886926, 'label': '/home and garden/gardening and landscaping/yard and patio'}, {'score': 0.162613, 'label': '/pets/dogs'}, {'score': 0.134845, 'label': '/pets'}]
[{'score': 0.488624, 'label': '/law, govt and politics/armed forces/air force'}, {'score': 0.169921, 'label': '/science/engineering'}, {'score': 0.148868, 'label': '/sports/boxing'}]
[{'score': 0.655433, 'label': '/health and fitness/disease/thyroid disease'}, {'score': 0.582734, 'label': '/health and fitness/disease/gerd and acid reflux'}, {'score': 0.167439, 'label': "/health and fitness/disease/ibs and crohn's disease"}]
[{'score': 0.543685, 'label': '/home and garden/remodeling and construction'}, {'score': 0.463493, 'label': '/health and fitness/disease/thyroid disease'}, {'score': 0.412091, 'label': '/health and fitness/disease/gerd and acid reflux'}]
[{'score': 0.976093, 'label': '/news'}, {'score': 0.212897, 'label': '/business and industrial/business news'}, {'score': 0.0371583, 'label': '/travel/tourist destinations/europe'}]
[{'score': 0.477946, 'label': '/automotive and vehicles/auto parts'}, {'score': 0.423695, 'label': '/society/welfare/healthcare/hospital'}, {'score': 0.261107, 'label': '/home and garden'}]
[{'score': 0.696046, 'label': '/style and fashion'}, {'score': 0.19763, 'label': '/travel/tourist destinations/france'}, {'score': 0.178894, 'label': '/style and fashion/footwear/shoes'}]
[{'score': 0.640774, 'label': '/style and fashion/jewelry/necklaces'}, {'score': 0.467477, 'label': '/style and fashion'}, {'score': 0.318722, 'label': '/style and fashion/clothing/pants/jeans'}]
[{'score': 0.478727, 'label': '/art and entertainment/music/singing'}, {'score': 0.254194, 'label': '/art and entertainment/movies and tv/movies'}, {'score': 0.249893, 'label': '/art and entertainment/music/musical instruments/drums'}]
[{'score': 0.393789, 'label': '/style and fashion/footwear/shoes'}, {'score': 0.382716, 'label': '/art and entertainment/movies and tv/movies'}, {'score': 0.318785, 'label': '/education/graduate school/college'}]
[{'score': 0.30876, 'label': '/health and fitness/disorders/mental disorder/depression'}, {'score': 0.196168, 'label': '/shopping/gifts/party supplies'}, {'score': 0.13237, 'label': '/hobbies and interests/games/board games and puzzles'}]
[{'score': 0.134073, 'label': '/pets/dogs'}, {'score': 0.126024, 'label': '/automotive and vehicles/vehicle brands/ford'}, {'score': 0.0996575, 'label': '/education/school'}]
[{'score': 0.381274, 'label': '/sports/rowing'}, {'score': 0.317823, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.272941, 'label': '/automotive and vehicles/boats and watercraft'}]
[{'score': 0.159364, 'label': '/education/school'}, {'score': 0.119867, 'label': '/family and parenting'}, {'score': 0.113844, 'label': '/food and drink/desserts and baking'}]
[{'score': 0.325086, 'label': '/religion and spirituality/hinduism'}, {'score': 0.208267, 'label': '/law, govt and politics/government'}, {'score': 0.148116, 'label': '/law, govt and politics/politics/political parties'}]
[{'score': 0.756014, 'label': '/religion and spirituality/islam'}, {'score': 0.191943, 'label': '/science/weather/meteorological disaster/flood'}, {'score': 0.0840347, 'label': '/family and parenting/children'}]
[{'score': 0.187949, 'label': '/family and parenting/motherhood/pregnancy'}, {'score': 0.127663, 'label': '/travel/transports/air travel/airlines'}, {'score': 0.0866277, 'label': '/society/welfare/healthcare/hospital'}]
[{'score': 0.755661, 'label': '/hobbies and interests/guitar'}, {'score': 0.144991, 'label': '/society/crime/property crime/robbery'}, {'score': 0.134569, 'label': '/art and entertainment/shows and events/concert'}]
[{'score': 0.407342, 'label': '/automotive and vehicles/vehicle brands/lamborghini'}, {'score': 0.254728, 'label': '/society/welfare/healthcare/hospital'}, {'score': 0.166017, 'label': '/style and fashion/beauty/tattoos'}]
[{'score': 0.655433, 'label': '/health and fitness/disease/thyroid disease'}, {'score': 0.582734, 'label': '/health and fitness/disease/gerd and acid reflux'}, {'score': 0.167439, 'label': "/health and fitness/disease/ibs and crohn's disease"}]
[{'score': 0.152376, 'label': '/art and entertainment/music/musical instruments/drums'}, {'score': 0.096489, 'label': '/sports/wakeboarding'}, {'score': 0.0926262, 'label': '/education/school'}]
[{'score': 0.696635, 'label': '/hobbies and interests/paranormal phenomena'}, {'score': 0.208083, 'label': '/law, govt and politics/government'}, {'score': 0.14947, 'label': '/law, govt and politics/armed forces/army'}]
[{'score': 0.349289, 'label': '/hobbies and interests/reading'}, {'score': 0.181625, 'label': '/health and fitness/disease/epidemic'}, {'score': 0.165762, 'label': '/religion and spirituality'}]
[{'score': 0.64271, 'label': '/business and industrial/energy/oil'}, {'score': 0.371132, 'label': '/health and fitness/therapy/physical therapy'}, {'score': 0.17505, 'label': '/health and fitness'}]
[{'score': 0.702623, 'label': '/home and garden/pest control'}, {'score': 0.434496, 'label': '/art and entertainment/music/music genres/classical music'}, {'score': 0.347302, 'label': '/health and fitness/disease/gerd and acid reflux'}]
[{'score': 0.661584, 'label': '/food and drink/food/condiments and dressings'}, {'score': 0.590265, 'label': '/health and fitness/disease'}, {'score': 0.0703836, 'label': '/style and fashion/footwear/shoes'}]
[{'score': 0.165843, 'label': '/sports/running and jogging'}, {'score': 0.103997, 'label': '/technology and computing/software'}, {'score': 0.0947924, 'label': '/automotive and vehicles/vehicle brands/toyota'}]
[{'score': 0.162059, 'label': '/society/welfare/healthcare/hospital'}, {'score': 0.130107, 'label': '/education/school'}, {'score': 0.103716, 'label': '/travel/tourist facilities/hotel'}]
[{'score': 0.537675, 'label': '/food and drink'}, {'score': 0.477819, 'label': '/food and drink/beverages/non alcoholic beverages/coffee and tea'}, {'score': 0.305913, 'label': '/law, govt and politics/legal issues/criminal law'}]
[{'score': 0.705018, 'label': '/automotive and vehicles/cars/vintage cars'}, {'score': 0.412279, 'label': '/health and fitness/disorders/sleep disorders'}, {'score': 0.17226, 'label': '/health and fitness/disorders'}]
[{'score': 0.733559, 'label': '/religion and spirituality'}, {'score': 0.276268, 'label': '/society/sex'}, {'score': 0.263498, 'label': '/health and fitness/disorders/mental disorder/bipolar disorder'}]
[{'score': 0.998235, 'label': '/society'}, {'score': 0.014872, 'label': '/health and fitness/disease/thyroid disease'}, {'score': 0.014023, 'label': '/health and fitness/disease/gerd and acid reflux'}]
[{'score': 0.619153, 'label': '/art and entertainment/comics and animation/comics'}, {'score': 0.159634, 'label': '/pets/dogs'}, {'score': 0.144515, 'label': '/automotive and vehicles/vehicle brands/ford'}]
[{'score': 0.227712, 'label': '/sports'}, {'score': 0.142293, 'label': '/home and garden/home furnishings/sofas and chairs'}, {'score': 0.11818, 'label': '/home and garden/home furnishings'}]
[{'score': 0.508424, 'label': '/religion and spirituality/judaism'}, {'score': 0.182856, 'label': '/health and fitness'}, {'score': 0.170938, 'label': '/science/social science/history'}]
[{'score': 0.297493, 'label': '/health and fitness/disease'}, {'score': 0.135747, 'label': '/business and industrial/agriculture and forestry/food production'}, {'score': 0.132475, 'label': '/law, govt and politics/politics/foreign policy'}]
[{'score': 0.215885, 'label': '/science'}, {'score': 0.168854, 'label': '/technology and computing'}, {'score': 0.141114, 'label': '/business and industrial'}]
[{'score': 0.694095, 'label': '/technology and computing/consumer electronics/audio equipment/speakers'}, {'score': 0.45165, 'label': '/hobbies and interests/guitar'}, {'score': 0.315339, 'label': '/art and entertainment/music/musical instruments/guitars'}]
[{'score': 0.223478, 'label': '/home and garden'}, {'score': 0.222569, 'label': '/technology and computing'}, {'score': 0.113135, 'label': '/law, govt and politics/legal issues/legislation'}]
[{'score': 0.69013, 'label': '/business and industrial/agriculture and forestry/crops and seed'}, {'score': 0.309455, 'label': '/hobbies and interests/games/video and computer games'}, {'score': 0.272779, 'label': '/technology and computing/consumer electronics/home video and dvd'}]
[{'score': 0.223478, 'label': '/home and garden'}, {'score': 0.222569, 'label': '/technology and computing'}, {'score': 0.113136, 'label': '/law, govt and politics/legal issues/legislation'}]
[{'score': 0.271422, 'label': '/health and fitness/disease'}, {'score': 0.161566, 'label': '/health and fitness'}, {'score': 0.144484, 'label': '/business and industrial'}]
[{'score': 0.449218, 'label': '/automotive and vehicles/cars/vintage cars'}, {'score': 0.376026, 'label': '/style and fashion'}, {'score': 0.350749, 'label': '/style and fashion/jewelry/earrings'}]
[{'score': 0.623474, 'label': '/health and fitness/disease'}, {'score': 0.499895, 'label': '/style and fashion/accessories/watches'}, {'score': 0.386051, 'label': '/hobbies and interests/arts and crafts/watchmaking'}]
[{'score': 0.237617, 'label': '/law, govt and politics/government'}, {'score': 0.143511, 'label': '/society/crime/property crime/fraud'}, {'score': 0.119224, 'label': '/science/mathematics/statistics'}]
[{'score': 0.555465, 'label': '/business and industrial/agriculture and forestry/agriculture'}, {'score': 0.444899, 'label': '/health and fitness/disease/epidemic'}, {'score': 0.243202, 'label': '/health and fitness/disease'}]
[{'score': 0.556177, 'label': '/society/crime/personal offense/assault'}, {'score': 0.409086, 'label': '/food and drink/beverages/non alcoholic beverages/coffee and tea'}, {'score': 0.204814, 'label': '/health and fitness/disease/epidemic'}]
[{'score': 0.248162, 'label': '/law, govt and politics/government'}, {'score': 0.211343, 'label': '/business and industrial/company/bankruptcy'}, {'score': 0.144864, 'label': '/law, govt and politics/politics/foreign policy'}]
[{'score': 0.409493, 'label': '/pets'}, {'score': 0.238643, 'label': '/business and industrial'}, {'score': 0.165451, 'label': '/pets/dogs'}]
[{'score': 0.533352, 'label': '/health and fitness/disease'}, {'score': 0.439165, 'label': '/health and fitness/disorders'}, {'score': 0.135434, 'label': '/health and fitness/disease/thyroid disease'}]
[{'score': 0.365753, 'label': '/business and industrial/energy/coal'}, {'score': 0.341754, 'label': '/food and drink/desserts and baking'}, {'score': 0.308661, 'label': '/travel/tourist destinations/france'}]
[{'score': 0.141828, 'label': '/sports'}, {'score': 0.130681, 'label': '/automotive and vehicles/cars'}, {'score': 0.113555, 'label': '/automotive and vehicles/bicycles and accessories/mountain bikes'}]
[{'score': 0.652506, 'label': '/travel/transports/road travel/road accident'}, {'score': 0.317538, 'label': '/news'}, {'score': 0.219391, 'label': '/art and entertainment/radio'}]
[{'score': 0.296643, 'label': '/sports/running and jogging'}, {'score': 0.275474, 'label': '/automotive and vehicles/scooters and mopeds'}, {'score': 0.190904, 'label': '/style and fashion/jewelry/earrings'}]
[{'score': 0.387672, 'label': '/health and fitness/disease'}, {'score': 0.20482, 'label': '/art and entertainment/visual art and design/design'}, {'score': 0.146361, 'label': '/business and industrial/advertising and marketing/marketing'}]
[{'score': 0.271414, 'label': '/law, govt and politics/politics/political parties'}, {'score': 0.216096, 'label': '/business and industrial/company/annual report'}, {'score': 0.152227, 'label': '/society'}]
[{'score': 0.640646, 'label': '/health and fitness'}, {'score': 0.514283, 'label': '/finance/personal finance/insurance/health insurance'}, {'score': 0.267913, 'label': '/finance/personal finance/insurance'}]
[{'score': 0.624194, 'label': '/law, govt and politics/law enforcement/police'}, {'score': 0.192459, 'label': '/automotive and vehicles/motorcycles'}, {'score': 0.166238, 'label': '/society/crime/personal offense/homicide'}]
[{'score': 0.578121, 'label': '/food and drink'}, {'score': 0.224307, 'label': '/art and entertainment/movies and tv/movies'}, {'score': 0.199965, 'label': '/technology and computing/consumer electronics/tv and video equipment/dvrs and set-top boxes'}]
[{'score': 0.608554, 'label': '/art and entertainment/movies and tv/movies'}, {'score': 0.249895, 'label': '/society/sex'}, {'score': 0.240568, 'label': '/health and fitness/disease/cold and flu'}]
[{'score': 0.361792, 'label': '/hobbies and interests/getting published/freelance writing'}, {'score': 0.219026, 'label': '/art and entertainment/movies and tv/television'}, {'score': 0.175787, 'label': '/science/social science/history'}]
[{'score': 0.266638, 'label': '/business and industrial'}, {'score': 0.193513, 'label': '/society/unrest and war'}, {'score': 0.170608, 'label': '/art and entertainment/humor'}]
[{'score': 0.707135, 'label': '/art and entertainment/comics and animation/comics'}, {'score': 0.420555, 'label': '/automotive and vehicles/certified pre-owned'}, {'score': 0.281742, 'label': '/pets/dogs'}]
[{'score': 0.300778, 'label': '/law, govt and politics/politics/political parties'}, {'score': 0.286042, 'label': '/law, govt and politics/government'}, {'score': 0.205083, 'label': '/law, govt and politics/politics/elections'}]
[{'score': 0.142953, 'label': '/science/social science/linguistics/translation'}, {'score': 0.125591, 'label': '/art and entertainment/books and literature/mythology'}, {'score': 0.122069, 'label': '/religion and spirituality'}]
[{'score': 0.702091, 'label': '/travel/tourist destinations/united kingdom'}, {'score': 0.432917, 'label': '/art and entertainment/music/music genres/soul music'}, {'score': 0.317189, 'label': '/health and fitness/disease/gerd and acid reflux'}]
[{'score': 0.355889, 'label': '/sports/martial arts/karate'}, {'score': 0.317954, 'label': '/art and entertainment/visual art and design/design'}, {'score': 0.234791, 'label': '/automotive and vehicles/vehicle brands/ford'}]
[{'score': 0.192236, 'label': '/society/crime'}, {'score': 0.188376, 'label': '/travel/tourist facilities/hotel'}, {'score': 0.156113, 'label': '/law, govt and politics/government'}]
[{'score': 0.669061, 'label': '/society/welfare/healthcare/hospital'}, {'score': 0.542123, 'label': '/art and entertainment/music/music genres/ska'}, {'score': 0.355256, 'label': '/art and entertainment/music/music genres/hip hop'}]
[{'score': 0.552728, 'label': '/family and parenting/children'}, {'score': 0.550978, 'label': '/society/social institution/marriage'}, {'score': 0.40733, 'label': '/religion and spirituality/christianity'}]
[{'score': 0.199135, 'label': '/society/sex'}, {'score': 0.130433, 'label': '/law, govt and politics'}, {'score': 0.126163, 'label': '/art and entertainment/movies and tv/movies'}]
[{'score': 0.964647, 'label': '/home and garden/appliances/small appliances/toasters and toaster ovens'}, {'score': 0.0874619, 'label': '/home and garden/appliances/microwaves'}, {'score': 0.050991, 'label': '/home and garden/appliances/small appliances/coffee maker'}]
[{'score': 0.989683, 'label': '/family and parenting/children'}, {'score': 0.0873676, 'label': '/art and entertainment/humor'}, {'score': 0.0487644, 'label': '/law, govt and politics/legal issues/human rights'}]
[{'score': 0.541846, 'label': '/business and industrial/energy/coal'}, {'score': 0.444342, 'label': '/travel/tourist destinations/mexico and central america'}, {'score': 0.161164, 'label': '/travel/tourist facilities/hotel'}]
[{'score': 0.6312, 'label': '/art and entertainment/visual art and design/drawing'}, {'score': 0.294889, 'label': '/business and industrial/company/annual report'}, {'score': 0.258959, 'label': '/art and entertainment/books and literature'}]
[{'score': 0.111181, 'label': '/law, govt and politics'}, {'score': 0.110191, 'label': '/careers'}, {'score': 0.0992075, 'label': '/business and industrial'}]
[{'score': 0.538529, 'label': '/society/sex'}, {'score': 0.478094, 'label': '/technology and computing/consumer electronics/camera and photo equipment/cameras and camcorders/cameras'}, {'score': 0.0943112, 'label': '/health and fitness/disease/thyroid disease'}]
[{'score': 0.587285, 'label': '/law, govt and politics/espionage and intelligence/surveillance'}, {'score': 0.247752, 'label': '/health and fitness/disorders'}, {'score': 0.220834, 'label': '/health and fitness/disorders/mental disorder'}]
[{'score': 0.655433, 'label': '/health and fitness/disease/thyroid disease'}, {'score': 0.582734, 'label': '/health and fitness/disease/gerd and acid reflux'}, {'score': 0.167439, 'label': "/health and fitness/disease/ibs and crohn's disease"}]
[{'score': 0.596569, 'label': '/pets/dogs'}, {'score': 0.249387, 'label': '/home and garden/bed and bath/bedroom'}, {'score': 0.200479, 'label': '/home and garden/remodeling and construction'}]
[{'score': 0.453941, 'label': '/health and fitness/disease/chronic pain'}, {'score': 0.319291, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.205879, 'label': '/society/dating'}]
[{'score': 0.620119, 'label': '/family and parenting/babies and toddlers'}, {'score': 0.359372, 'label': '/home and garden/nursery and playroom'}, {'score': 0.239396, 'label': '/home and garden/bed and bath/bedroom/bedding and bed linens'}]
[{'score': 0.941343, 'label': '/health and fitness/disease/asthma'}, {'score': 0.136244, 'label': '/travel'}, {'score': 0.122674, 'label': '/health and fitness/disease/incontinence'}]
[{'score': 0.825998, 'label': '/travel/tourist destinations/africa'}, {'score': 0.251905, 'label': '/society/crime/personal offense/homicide'}, {'score': 0.135317, 'label': '/art and entertainment/movies and tv/television'}]
[{'score': 0.453284, 'label': '/art and entertainment/movies and tv/movies'}, {'score': 0.312945, 'label': '/society'}, {'score': 0.0749779, 'label': '/health and fitness/disorders/mental disorder/bipolar disorder'}]
[{'score': 0.713363, 'label': '/health and fitness/disease/cancer'}, {'score': 0.2271, 'label': '/health and fitness/disease'}, {'score': 0.226243, 'label': '/family and parenting/babies and toddlers'}]
[{'score': 0.212459, 'label': '/business and industrial/energy/oil/oil and gas prices'}, {'score': 0.138242, 'label': '/art and entertainment/dance'}, {'score': 0.134765, 'label': '/health and fitness/incest and abuse support'}]
[{'score': 0.969653, 'label': '/sports/hockey'}, {'score': 0.0376568, 'label': '/health and fitness/disease/thyroid disease'}, {'score': 0.0342535, 'label': '/sports/olympics'}]
[{'score': 0.681365, 'label': '/food and drink/beverages/non alcoholic beverages/coffee and tea'}, {'score': 0.304012, 'label': '/travel/tourist facilities/bed and breakfast'}, {'score': 0.238118, 'label': '/law, govt and politics/government'}]
[{'score': 0.932729, 'label': '/travel/tourist destinations/france'}, {'score': 0.293191, 'label': '/science/social science/philosophy'}, {'score': 0.201054, 'label': '/religion and spirituality'}]
[{'score': 0.121988, 'label': '/education/school'}, {'score': 0.114255, 'label': '/science'}, {'score': 0.110096, 'label': '/science/medicine/surgery'}]
[{'score': 0.162377, 'label': '/business and industrial/aerospace and defense/space technology'}, {'score': 0.155253, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.153832, 'label': '/health and fitness/disorders/mental disorder/panic and anxiety'}]
[{'score': 0.175465, 'label': '/pets/dogs'}, {'score': 0.150969, 'label': '/technology and computing/software/desktop video'}, {'score': 0.139348, 'label': '/hobbies and interests/games/video and computer games'}]
[{'score': 0.390303, 'label': '/health and fitness/disease/aids and hiv'}, {'score': 0.286411, 'label': '/finance/personal finance/insurance'}, {'score': 0.174782, 'label': '/finance/personal finance/insurance/health insurance'}]
[{'score': 0.595285, 'label': '/food and drink/beverages/non alcoholic beverages/coffee and tea'}, {'score': 0.138036, 'label': '/health and fitness/disease/thyroid disease'}, {'score': 0.135323, 'label': '/technology and computing/consumer electronics/audio equipment/speakers'}]
[{'score': 0.703738, 'label': '/business and industrial'}, {'score': 0.463463, 'label': '/health and fitness/disease/thyroid disease'}, {'score': 0.412057, 'label': '/health and fitness/disease/gerd and acid reflux'}]
[{'score': 0.475404, 'label': '/society/social institution/divorce'}, {'score': 0.296709, 'label': '/business and industrial/company/bankruptcy'}, {'score': 0.151411, 'label': '/sports/bodybuilding'}]
[{'score': 0.454702, 'label': '/law, govt and politics'}, {'score': 0.160779, 'label': '/business and industrial/company/bankruptcy'}, {'score': 0.132426, 'label': '/law, govt and politics/legal issues/civil rights'}]
[{'score': 0.33575, 'label': '/science/social science/philosophy'}, {'score': 0.275077, 'label': '/science/medicine/psychology and psychiatry'}, {'score': 0.273133, 'label': '/religion and spirituality'}]
[{'score': 0.849513, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.361548, 'label': '/health and fitness/disorders'}, {'score': 0.210055, 'label': '/health and fitness/disease'}]
[{'score': 0.755018, 'label': '/art and entertainment/music/singing'}, {'score': 0.216898, 'label': '/art and entertainment/movies/film festivals and awards'}, {'score': 0.207263, 'label': '/art and entertainment/theatre/theatre companies'}]
[{'score': 0.673325, 'label': '/business and industrial/business operations/business plans'}, {'score': 0.673028, 'label': '/art and entertainment/shows and events/concert'}, {'score': 0.216232, 'label': '/art and entertainment/movies and tv/movies'}]
[{'score': 0.426494, 'label': '/art and entertainment/visual art and design/art museums and galleries'}, {'score': 0.375917, 'label': '/art and entertainment/music/music genres/opera'}, {'score': 0.331827, 'label': '/health and fitness/disease/cold and flu'}]
[{'score': 0.528686, 'label': '/health and fitness/disorders/mental disorder'}, {'score': 0.44067, 'label': '/science/mathematics/algebra'}, {'score': 0.320924, 'label': '/health and fitness/addiction'}]
[]
[{'score': 0.132801, 'label': '/religion and spirituality/christianity'}, {'score': 0.118988, 'label': '/society/unrest and war'}, {'score': 0.0906267, 'label': '/art and entertainment/books and literature'}]
[{'score': 0.192177, 'label': '/health and fitness'}, {'score': 0.131558, 'label': '/technology and computing/mp3 and midi'}, {'score': 0.119489, 'label': '/food and drink/beverages/non alcoholic beverages/coffee and tea'}]
[{'score': 0.665602, 'label': '/health and fitness/disease'}, {'score': 0.251024, 'label': '/family and parenting/children/daycare and preschool'}, {'score': 0.11805, 'label': '/hobbies and interests/reading'}]
[{'score': 0.234859, 'label': '/shopping/auctions'}, {'score': 0.185725, 'label': '/hobbies and interests/collecting/stamps and coins'}, {'score': 0.164761, 'label': '/automotive and vehicles/vehicle brands/ferrari'}]
[{'score': 0.707882, 'label': '/health and fitness/disease'}, {'score': 0.250828, 'label': '/society'}, {'score': 0.117847, 'label': '/science/social science/philosophy'}]
[{'score': 0.519611, 'label': '/health and fitness'}, {'score': 0.290451, 'label': '/science/weather'}, {'score': 0.288364, 'label': '/health and fitness/disease/cold and flu'}]
[{'score': 0.431634, 'label': "/health and fitness/disease/ibs and crohn's disease"}, {'score': 0.0899581, 'label': '/health and fitness/disease/cancer'}, {'score': 0.0704895, 'label': '/business and industrial/energy/oil'}]
[{'score': 0.998577, 'label': '/art and entertainment/movies and tv/reality'}, {'score': 0.0489499, 'label': '/real estate'}, {'score': 0.00828612, 'label': '/business and industrial/company/bankruptcy'}]
[{'score': 0.516293, 'label': '/pets/dogs'}, {'score': 0.354227, 'label': '/religion and spirituality/islam'}, {'score': 0.154134, 'label': '/art and entertainment/movies and tv/television'}]
[{'score': 0.376777, 'label': '/health and fitness/disorders/mental disorder'}, {'score': 0.313528, 'label': '/health and fitness/disorders/mental disorder/bipolar disorder'}, {'score': 0.194999, 'label': '/health and fitness/disorders'}]
[{'score': 0.580788, 'label': '/law, govt and politics'}, {'score': 0.387084, 'label': '/art and entertainment/shows and events/sports event'}, {'score': 0.226294, 'label': '/science/ecology/pollution'}]
[{'score': 0.508067, 'label': '/health and fitness/disease'}, {'score': 0.180401, 'label': '/health and fitness/disorders/mental disorder/panic and anxiety'}, {'score': 0.111529, 'label': '/health and fitness'}]
[{'score': 0.146725, 'label': '/automotive and vehicles/cars/crossover'}, {'score': 0.145308, 'label': '/technology and computing/consumer electronics/audio equipment/speakers'}, {'score': 0.138465, 'label': '/hobbies and interests/guitar'}]
[{'score': 0.632324, 'label': '/society/unrest and war'}, {'score': 0.208933, 'label': '/pets/cats'}, {'score': 0.186787, 'label': '/law, govt and politics/government/embassies and consulates'}]
[{'score': 0.370395, 'label': '/health and fitness/disorders'}, {'score': 0.311122, 'label': '/health and fitness/disease'}, {'score': 0.117446, 'label': '/education/school'}]
[{'score': 0.506071, 'label': '/health and fitness/disease'}, {'score': 0.123035, 'label': '/religion and spirituality/islam'}, {'score': 0.112363, 'label': '/law, govt and politics/government'}]
[{'score': 0.669246, 'label': '/art and entertainment/visual art and design'}, {'score': 0.367277, 'label': '/art and entertainment/shows and events/exhibition'}, {'score': 0.199467, 'label': '/business and industrial'}]
